person_id,name,gender,birth_year,death_year,biography,generation,genealogy_id,birth_family_id
33906,李荣,F,1774,1834,性情温和，与邻为善，家庭和睦。,11,1,9652
33907,李英,M,1734,1797,投笔从戎，保家卫国，战功赫赫。,10,1,
33908,李志,M,1761,1846,学识渊博，教书育人，桃李满天下。,11,1,9653
33909,李磊,M,1767,1831,一生勤劳朴实，耕读传家。,11,1,9653
33910,李素,F,1766,,精于农事，善于经营，家道日益兴旺。,11,1,9653
33911,李志,M,1745,1800,性情温和，与邻为善，家庭和睦。,10,1,
33912,李佳,F,1766,1822,潜心学问，著述丰富，为后世留下宝贵文化遗产。,11,1,9654
33913,李磊,M,1770,1820,精于农事，善于经营，家道日益兴旺。,11,1,9654
33914,李梅,M,1738,1794,精通医术，悬壶济世，救人无数。,10,1,
33915,李荣,M,1770,1833,历经风雨，坚韧不拔，白手起家。,11,1,9655
33916,李兰,M,1764,1828,经商有道，诚信经营，富甲一方。,11,1,9655
33917,李婷,M,1761,1842,学识渊博，教书育人，桃李满天下。,11,1,9655
33918,李婷,M,1766,,潜心学问，著述丰富，为后世留下宝贵文化遗产。,11,1,9655
33919,李涛,M,1754,1830,精通医术，悬壶济世，救人无数。,10,1,
33920,李华,M,1781,1848,为人正直，乐于助人，在乡里享有崇高威望。,11,1,9656
33921,李英,F,1770,1837,为人正直，乐于助人，在乡里享有崇高威望。,11,1,9656
33922,李平,M,1748,1813,精通医术，悬壶济世，救人无数。,10,1,
33923,李莉,F,1775,1849,历经风雨，坚韧不拔，白手起家。,11,1,9657
33924,李荣,F,1786,1849,学识渊博，教书育人，桃李满天下。,11,1,9657
33925,李明,M,1772,1848,潜心学问，著述丰富，为后世留下宝贵文化遗产。,11,1,9657
33926,李玉,M,1745,1828,历经风雨，坚韧不拔，白手起家。,10,1,
33927,李艳,F,1770,1833,精于农事，善于经营，家道日益兴旺。,11,1,9658
33928,李莲,F,1775,1846,历经风雨，坚韧不拔，白手起家。,11,1,9658
33929,李凤,F,1775,,为人正直，乐于助人，在乡里享有崇高威望。,11,1,9658
33930,李月,F,1780,,一生勤劳朴实，耕读传家。,11,1,9658
33931,李敏,M,1745,1826,投笔从戎，保家卫国，战功赫赫。,10,1,
33932,李旭,M,1771,1823,一生勤劳朴实，耕读传家。,11,1,9659
33933,李环,F,1770,1828,投笔从戎，保家卫国，战功赫赫。,11,1,9659
33934,李琳,F,1774,1831,精通医术，悬壶济世，救人无数。,11,1,9659
33935,李秀,M,1743,1818,学识渊博，教书育人，桃李满天下。,10,1,
33936,李艳,M,1774,1835,精于农事，善于经营，家道日益兴旺。,11,1,9660
33937,李琳,F,1776,,历经风雨，坚韧不拔，白手起家。,11,1,9660
33938,李梅,M,1763,1830,学识渊博，教书育人，桃李满天下。,11,1,9660
33939,李雪,F,1773,1836,投笔从戎，保家卫国，战功赫赫。,11,1,9660
33940,李华,F,1749,1810,精通医术，悬壶济世，救人无数。,10,1,
33941,李文,M,1774,1854,一生勤劳朴实，耕读传家。,11,1,9661
33942,李兰,F,1769,1844,性情温和，与邻为善，家庭和睦。,11,1,9661
33943,李琳,F,1779,1843,为人正直，乐于助人，在乡里享有崇高威望。,11,1,9661
33944,李秀,M,1737,1799,精于农事，善于经营，家道日益兴旺。,10,1,
33945,李媛,F,1759,1813,一生勤劳朴实，耕读传家。,11,1,9662
33946,李桂,M,1748,1817,学识渊博，教书育人，桃李满天下。,10,1,
33947,李娜,M,1777,1848,潜心学问，著述丰富，为后世留下宝贵文化遗产。,11,1,9663
33948,李兰,F,1781,1845,精通医术，悬壶济世，救人无数。,11,1,9663
33949,李兰,F,1775,1840,投笔从戎，保家卫国，战功赫赫。,11,1,9663
33950,李嘉,F,1774,1848,为人正直，乐于助人，在乡里享有崇高威望。,11,1,9663
33951,李燕,M,1749,,历经风雨，坚韧不拔，白手起家。,10,1,
33952,李静,M,1778,1837,性情温和，与邻为善，家庭和睦。,11,1,9664
33953,李强,M,1774,1854,经商有道，诚信经营，富甲一方。,11,1,9664
33954,李涛,M,1768,1838,学识渊博，教书育人，桃李满天下。,11,1,9664
33955,李云,M,1760,1812,一生勤劳朴实，耕读传家。,10,1,
33956,李燕,M,1779,1858,为人正直，乐于助人，在乡里享有崇高威望。,11,1,9665
33957,李勇,M,1754,1826,投笔从戎，保家卫国，战功赫赫。,10,1,
33958,李芳,F,1772,1842,投笔从戎，保家卫国，战功赫赫。,11,1,9666
33959,李玉,F,1746,1800,潜心学问，著述丰富，为后世留下宝贵文化遗产。,10,1,
33960,李霞,M,1768,1827,经商有道，诚信经营，富甲一方。,11,1,9667
33961,李霞,M,1771,,性情温和，与邻为善，家庭和睦。,11,1,9667
33962,李丽,M,1773,1823,精通医术，悬壶济世，救人无数。,11,1,9667
33963,李云,M,1783,1852,投笔从戎，保家卫国，战功赫赫。,11,1,9667
33964,李洁,F,1754,1831,历经风雨，坚韧不拔，白手起家。,10,1,
33965,李玉,F,1789,,精于农事，善于经营，家道日益兴旺。,11,1,9668
33966,李玲,M,1778,1860,学识渊博，教书育人，桃李满天下。,11,1,9668
33967,李芳,M,1787,1838,学识渊博，教书育人，桃李满天下。,11,1,9668
33968,李琼,F,1744,1806,潜心学问，著述丰富，为后世留下宝贵文化遗产。,10,1,
33969,李涛,M,1771,1843,投笔从戎，保家卫国，战功赫赫。,11,1,9669
33970,李雪,F,1770,1828,历经风雨，坚韧不拔，白手起家。,11,1,9669
33971,李桂,M,1774,1838,投笔从戎，保家卫国，战功赫赫。,11,1,9669
33972,李萍,F,1760,1835,历经风雨，坚韧不拔，白手起家。,10,1,
33973,李凡,F,1789,1852,潜心学问，著述丰富，为后世留下宝贵文化遗产。,11,1,9670
33974,李芳,F,1790,,性情温和，与邻为善，家庭和睦。,11,1,9670
33975,李涛,M,1786,1854,投笔从戎，保家卫国，战功赫赫。,11,1,9670
33976,李巧,F,1778,1854,一生勤劳朴实，耕读传家。,11,1,9670
33977,李丽,M,1755,1811,为人正直，乐于助人，在乡里享有崇高威望。,10,1,
33978,李洁,F,1790,,精通医术，悬壶济世，救人无数。,11,1,9671
33979,李军,M,1740,1797,学识渊博，教书育人，桃李满天下。,10,1,
33980,李玉,F,1765,1818,投笔从戎，保家卫国，战功赫赫。,11,1,9672
33981,李红,F,1758,1817,学识渊博，教书育人，桃李满天下。,10,1,
33982,李洁,F,1788,1855,精通医术，悬壶济世，救人无数。,11,1,9673
33983,李霞,M,1756,1833,一生勤劳朴实，耕读传家。,10,1,
33984,李娜,M,1776,1847,为人正直，乐于助人，在乡里享有崇高威望。,11,1,9674
33985,李文,M,1782,1846,为人正直，乐于助人，在乡里享有崇高威望。,11,1,9674
33986,李婷,M,1789,,精于农事，善于经营，家道日益兴旺。,11,1,9674
33987,李珍,F,1748,,为人正直，乐于助人，在乡里享有崇高威望。,10,1,
33988,李婷,M,1773,1852,经商有道，诚信经营，富甲一方。,11,1,9675
33989,李荣,M,1777,1857,为人正直，乐于助人，在乡里享有崇高威望。,11,1,9675
33990,李洋,M,1783,1849,精于农事，善于经营，家道日益兴旺。,11,1,9675
33991,李兰,F,1748,1813,学识渊博，教书育人，桃李满天下。,10,1,
33992,李云,M,1773,1828,为人正直，乐于助人，在乡里享有崇高威望。,11,1,9676
33993,李桂,M,1777,1834,学识渊博，教书育人，桃李满天下。,11,1,9676
33994,李秀,M,1781,,精于农事，善于经营，家道日益兴旺。,11,1,9676
33995,李桂,M,1741,1799,历经风雨，坚韧不拔，白手起家。,10,1,
33996,李娜,M,1773,1843,精于农事，善于经营，家道日益兴旺。,11,1,9677
33997,李珍,M,1770,,精通医术，悬壶济世，救人无数。,11,1,9677
33998,李云,F,1777,1857,精通医术，悬壶济世，救人无数。,11,1,9677
33999,李文,M,1750,1803,精于农事，善于经营，家道日益兴旺。,10,1,
34000,李云,F,1774,1849,精于农事，善于经营，家道日益兴旺。,11,1,9678
34001,李秀,M,1781,1837,学识渊博，教书育人，桃李满天下。,11,1,9678
34002,李军,M,1780,1835,精于农事，善于经营，家道日益兴旺。,11,1,9678
34003,李丽,M,1743,1828,精通医术，悬壶济世，救人无数。,10,1,
34004,李莉,F,1774,1849,一生勤劳朴实，耕读传家。,11,1,9679
34005,李荣,F,1776,1839,投笔从戎，保家卫国，战功赫赫。,11,1,9679
34006,李贞,F,1774,1837,学识渊博，教书育人，桃李满天下。,11,1,9679
34007,李美,F,1775,1835,历经风雨，坚韧不拔，白手起家。,11,1,9679
34008,李娜,M,1777,1839,投笔从戎，保家卫国，战功赫赫。,10,1,
34009,李强,M,1803,1877,潜心学问，著述丰富，为后世留下宝贵文化遗产。,11,1,9680
34010,李玲,F,1801,1873,学识渊博，教书育人，桃李满天下。,11,1,9680
34011,李妹,F,1805,,为人正直，乐于助人，在乡里享有崇高威望。,11,1,9680
34012,李雪,M,1758,1829,潜心学问，著述丰富，为后世留下宝贵文化遗产。,10,1,
34013,李玲,F,1789,,历经风雨，坚韧不拔，白手起家。,11,1,9681
34014,李敏,M,1760,1841,投笔从戎，保家卫国，战功赫赫。,10,1,
34015,李华,M,1793,1877,精于农事，善于经营，家道日益兴旺。,11,1,9682
34016,李凡,F,1787,1867,历经风雨，坚韧不拔，白手起家。,11,1,9682
34017,李军,M,1788,1861,为人正直，乐于助人，在乡里享有崇高威望。,11,1,9682
34018,李雪,F,1772,1828,潜心学问，著述丰富，为后世留下宝贵文化遗产。,10,1,
34019,李艳,M,1792,1850,经商有道，诚信经营，富甲一方。,11,1,9683
34020,李涛,M,1801,1860,一生勤劳朴实，耕读传家。,11,1,9683
34021,李文,M,1763,1837,经商有道，诚信经营，富甲一方。,10,1,
34022,李婷,M,1790,1870,精通医术，悬壶济世，救人无数。,11,1,9684
34023,李莲,F,1790,1844,投笔从戎，保家卫国，战功赫赫。,11,1,9684
34024,李杰,M,1790,1869,经商有道，诚信经营，富甲一方。,11,1,9684
34025,李洋,M,1761,1811,一生勤劳朴实，耕读传家。,10,1,
34026,李美,F,1786,1867,学识渊博，教书育人，桃李满天下。,11,1,9685
34027,李荣,M,1788,1848,为人正直，乐于助人，在乡里享有崇高威望。,11,1,9685
34028,李燕,M,1786,1851,经商有道，诚信经营，富甲一方。,11,1,9685
34029,李娜,M,1784,1852,为人正直，乐于助人，在乡里享有崇高威望。,11,1,9685
34030,李桂,M,1756,1835,学识渊博，教书育人，桃李满天下。,10,1,
34031,李珍,F,1777,1830,为人正直，乐于助人，在乡里享有崇高威望。,11,1,9686
34032,李珍,M,1782,1839,潜心学问，著述丰富，为后世留下宝贵文化遗产。,11,1,9686
34033,李涛,M,1782,1856,一生勤劳朴实，耕读传家。,11,1,9686
34034,李云,M,1785,1856,潜心学问，著述丰富，为后世留下宝贵文化遗产。,11,1,9686
34035,李玲,F,1753,1824,历经风雨，坚韧不拔，白手起家。,10,1,
34036,李凡,F,1787,1863,精通医术，悬壶济世，救人无数。,11,1,9687
34037,李英,F,1781,1841,精于农事，善于经营，家道日益兴旺。,11,1,9687
34038,李桂,M,1773,1831,经商有道，诚信经营，富甲一方。,11,1,9687
34039,李洁,F,1751,1812,投笔从戎，保家卫国，战功赫赫。,10,1,
34040,李玲,M,1769,1819,为人正直，乐于助人，在乡里享有崇高威望。,11,1,9688
34041,李慧,F,1750,1826,精于农事，善于经营，家道日益兴旺。,10,1,
34042,李云,F,1786,1869,投笔从戎，保家卫国，战功赫赫。,11,1,9689
34043,李素,F,1771,1855,精通医术，悬壶济世，救人无数。,11,1,9689
34044,李琳,F,1779,1832,为人正直，乐于助人，在乡里享有崇高威望。,11,1,9689
34045,李华,M,1744,1827,为人正直，乐于助人，在乡里享有崇高威望。,10,1,
34046,李秀,M,1770,1854,为人正直，乐于助人，在乡里享有崇高威望。,11,1,9690
34047,李莉,F,1757,1808,性情温和，与邻为善，家庭和睦。,10,1,
34048,李玉,F,1783,1845,潜心学问，著述丰富，为后世留下宝贵文化遗产。,11,1,9691
34049,李雪,M,1777,1836,性情温和，与邻为善，家庭和睦。,11,1,9691
34050,李霞,F,1762,1823,精于农事，善于经营，家道日益兴旺。,10,1,
34051,李环,F,1794,1857,历经风雨，坚韧不拔，白手起家。,11,1,9692
34052,李桂,M,1794,1860,经商有道，诚信经营，富甲一方。,11,1,9692
34053,李云,F,1783,1865,投笔从戎，保家卫国，战功赫赫。,11,1,9692
34054,李瑞,F,1761,1816,精通医术，悬壶济世，救人无数。,10,1,
34055,李静,M,1784,1836,历经风雨，坚韧不拔，白手起家。,11,1,9693
34056,李娟,F,1785,1845,一生勤劳朴实，耕读传家。,11,1,9693
34057,李桂,M,1757,1834,潜心学问，著述丰富，为后世留下宝贵文化遗产。,10,1,
34058,李素,F,1787,,为人正直，乐于助人，在乡里享有崇高威望。,11,1,9694
34059,李桂,M,1783,1845,学识渊博，教书育人，桃李满天下。,11,1,9694
34060,李燕,F,1764,1818,经商有道，诚信经营，富甲一方。,10,1,
34061,李月,F,1790,1846,精于农事，善于经营，家道日益兴旺。,11,1,9695
34062,李军,M,1780,,精通医术，悬壶济世，救人无数。,11,1,9695
34063,李涛,M,1793,1844,精于农事，善于经营，家道日益兴旺。,11,1,9695
34064,李萍,F,1783,,为人正直，乐于助人，在乡里享有崇高威望。,11,1,9695
34065,李佳,F,1764,1818,经商有道，诚信经营，富甲一方。,10,1,
34066,李雪,F,1781,,精通医术，悬壶济世，救人无数。,11,1,9696
34067,李杰,M,1783,1834,历经风雨，坚韧不拔，白手起家。,11,1,9696
34068,李瑞,F,1792,1876,精于农事，善于经营，家道日益兴旺。,11,1,9696
34069,李敏,M,1771,1823,经商有道，诚信经营，富甲一方。,10,1,
34070,李磊,M,1799,1861,学识渊博，教书育人，桃李满天下。,11,1,9697
34071,李涛,M,1798,1876,一生勤劳朴实，耕读传家。,11,1,9697
34072,李建,M,1765,1836,历经风雨，坚韧不拔，白手起家。,10,1,
34073,李华,F,1788,1860,精于农事，善于经营，家道日益兴旺。,11,1,9698
34074,李桂,M,1794,1874,投笔从戎，保家卫国，战功赫赫。,11,1,9698
34075,李云,F,1784,1865,一生勤劳朴实，耕读传家。,11,1,9698
34076,李巧,F,1770,1826,一生勤劳朴实，耕读传家。,10,1,
34077,李艳,F,1802,1864,为人正直，乐于助人，在乡里享有崇高威望。,11,1,9699
34078,李梅,M,1799,1873,性情温和，与邻为善，家庭和睦。,11,1,9699
34079,李琳,F,1764,1848,经商有道，诚信经营，富甲一方。,10,1,
34080,李贞,F,1790,1869,历经风雨，坚韧不拔，白手起家。,11,1,9700
34081,李文,M,1762,1828,一生勤劳朴实，耕读传家。,10,1,
34082,李明,M,1786,1855,为人正直，乐于助人，在乡里享有崇高威望。,11,1,9701
34083,李美,F,1784,1851,性情温和，与邻为善，家庭和睦。,11,1,9701
34084,李娜,M,1765,1825,精通医术，悬壶济世，救人无数。,10,1,
34085,李月,F,1791,,历经风雨，坚韧不拔，白手起家。,11,1,9702
34086,李艳,F,1789,1844,性情温和，与邻为善，家庭和睦。,11,1,9702
34087,李凤,F,1789,,投笔从戎，保家卫国，战功赫赫。,11,1,9702
34088,李巧,F,1793,1858,为人正直，乐于助人，在乡里享有崇高威望。,11,1,9702
34089,李桂,M,1754,1805,精通医术，悬壶济世，救人无数。,10,1,
34090,李婷,M,1786,1838,学识渊博，教书育人，桃李满天下。,11,1,9703
34091,李艳,F,1789,,一生勤劳朴实，耕读传家。,11,1,9703
34092,李玲,M,1787,1854,精通医术，悬壶济世，救人无数。,11,1,9703
34093,李华,M,1767,1826,潜心学问，著述丰富，为后世留下宝贵文化遗产。,10,1,
34094,李珍,F,1797,1865,经商有道，诚信经营，富甲一方。,11,1,9704
34095,李月,F,1769,1851,精通医术，悬壶济世，救人无数。,10,1,
34096,李芳,M,1785,1865,经商有道，诚信经营，富甲一方。,11,1,9705
34097,李贞,F,1746,1810,投笔从戎，保家卫国，战功赫赫。,10,1,
34098,李凡,F,1771,1839,精于农事，善于经营，家道日益兴旺。,11,1,9706
34099,李琼,F,1782,1849,精通医术，悬壶济世，救人无数。,11,1,9706
34100,李杰,M,1772,1852,精通医术，悬壶济世，救人无数。,11,1,9706
34101,李婷,M,1756,1815,精于农事，善于经营，家道日益兴旺。,10,1,
34102,李梅,F,1786,1849,精于农事，善于经营，家道日益兴旺。,11,1,9707
34103,李婷,M,1785,1842,为人正直，乐于助人，在乡里享有崇高威望。,11,1,9707
34104,李建,M,1788,,性情温和，与邻为善，家庭和睦。,11,1,9707
34105,李萍,F,1766,1824,历经风雨，坚韧不拔，白手起家。,10,1,
34106,李秀,M,1790,1847,经商有道，诚信经营，富甲一方。,11,1,9708
34107,李玉,F,1799,1852,一生勤劳朴实，耕读传家。,11,1,9708
34108,李媛,F,1785,,投笔从戎，保家卫国，战功赫赫。,11,1,9708
34109,李莺,F,1756,1826,为人正直，乐于助人，在乡里享有崇高威望。,10,1,
34110,李敏,M,1779,1859,为人正直，乐于助人，在乡里享有崇高威望。,11,1,9709
